snapshot_utc,service_date,ferry_route_id,crossing,departure_id,depart,arrival,available_cars,available_pax,max_pax,ferry,css_class,is_dangerous_goods
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770411,2026-09-12T07:30:00,2026-09-12T07:50:00,22,94,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770453,2026-09-12T08:30:00,2026-09-12T08:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770495,2026-09-12T09:30:00,2026-09-12T09:50:00,23,93,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770537,2026-09-12T10:30:00,2026-09-12T10:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770579,2026-09-12T12:15:00,2026-09-12T12:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770621,2026-09-12T13:15:00,2026-09-12T13:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770663,2026-09-12T14:15:00,2026-09-12T14:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770705,2026-09-12T15:15:00,2026-09-12T15:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770747,2026-09-12T16:15:00,2026-09-12T16:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770789,2026-09-12T17:15:00,2026-09-12T17:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770831,2026-09-12T18:15:00,2026-09-12T18:35:00,23,96,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770873,2026-09-12T19:15:00,2026-09-12T19:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770915,2026-09-12T20:05:00,2026-09-12T20:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770957,2026-09-12T20:55:00,2026-09-12T21:15:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-12,414,Fejø > Kragenæs,3770999,2026-09-12T21:45:00,2026-09-12T22:05:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Kragenæs > Femø,3769923,2026-09-13T08:50:00,2026-09-13T09:45:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Kragenæs > Femø,3768567,2026-09-13T11:55:00,2026-09-13T12:50:00,11,96,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Kragenæs > Femø,3768568,2026-09-13T14:10:00,2026-09-13T15:05:00,12,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Kragenæs > Femø,3768569,2026-09-13T16:20:00,2026-09-13T17:15:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Kragenæs > Femø,3768570,2026-09-13T18:55:00,2026-09-13T19:50:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Kragenæs > Femø,3768571,2026-09-13T21:10:00,2026-09-13T22:05:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Femø > Kragenæs,3769896,2026-09-13T06:00:00,2026-09-13T06:55:00,13,96,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Femø > Kragenæs,3769950,2026-09-13T09:50:00,2026-09-13T10:45:00,11,96,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Femø > Kragenæs,3768574,2026-09-13T13:00:00,2026-09-13T13:55:00,11,87,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Femø > Kragenæs,3768575,2026-09-13T15:10:00,2026-09-13T16:05:00,10,90,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Femø > Kragenæs,3768576,2026-09-13T17:40:00,2026-09-13T18:35:00,11,95,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,411,Femø > Kragenæs,3768577,2026-09-13T20:00:00,2026-09-13T20:55:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Kragenæs > Askø,3769977,2026-09-13T07:10:00,2026-09-13T07:50:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Kragenæs > Askø,3768555,2026-09-13T13:15:00,2026-09-13T13:45:00,11,95,95,"Der sejles fra Bandholm, der billetteres som fra Kragenæs",crossing-comment,False
2026-08-31T22:43:21Z,2026-09-13,413,Kragenæs > Askø,3768556,2026-09-13T14:45:00,2026-09-13T15:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Kragenæs > Askø,3768557,2026-09-13T16:45:00,2026-09-13T17:25:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Kragenæs > Askø,3768558,2026-09-13T18:25:00,2026-09-13T19:05:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Kragenæs > Askø,3768559,2026-09-13T19:50:00,2026-09-13T20:30:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Askø > Kragenæs,3770004,2026-09-13T07:55:00,2026-09-13T08:35:00,13,94,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Askø > Kragenæs,3768561,2026-09-13T13:50:00,2026-09-13T14:30:00,10,92,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Askø > Kragenæs,3768562,2026-09-13T15:45:00,2026-09-13T16:25:00,11,91,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Askø > Kragenæs,3768563,2026-09-13T17:30:00,2026-09-13T18:10:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Askø > Kragenæs,3768564,2026-09-13T18:55:00,2026-09-13T19:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,413,Askø > Kragenæs,3768565,2026-09-13T20:35:00,2026-09-13T21:15:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3771042,2026-09-13T06:05:00,2026-09-13T06:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3771084,2026-09-13T07:05:00,2026-09-13T07:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3771126,2026-09-13T08:00:00,2026-09-13T08:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3771168,2026-09-13T09:05:00,2026-09-13T09:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3771210,2026-09-13T10:05:00,2026-09-13T10:25:00,23,96,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763055,2026-09-13T12:50:00,2026-09-13T13:10:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763170,2026-09-13T13:50:00,2026-09-13T14:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763285,2026-09-13T14:50:00,2026-09-13T15:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763400,2026-09-13T15:50:00,2026-09-13T16:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763515,2026-09-13T16:50:00,2026-09-13T17:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763630,2026-09-13T17:50:00,2026-09-13T18:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763745,2026-09-13T18:50:00,2026-09-13T19:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763860,2026-09-13T19:50:00,2026-09-13T20:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3763975,2026-09-13T20:50:00,2026-09-13T21:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Kragenæs > Fejø,3764090,2026-09-13T22:10:00,2026-09-13T22:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3770328,2026-09-13T05:30:00,2026-09-13T05:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3770370,2026-09-13T06:35:00,2026-09-13T06:55:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3770412,2026-09-13T07:30:00,2026-09-13T07:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3770454,2026-09-13T08:30:00,2026-09-13T08:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3770496,2026-09-13T09:30:00,2026-09-13T09:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3770538,2026-09-13T10:30:00,2026-09-13T10:50:00,24,97,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765010,2026-09-13T13:15:00,2026-09-13T13:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765125,2026-09-13T14:15:00,2026-09-13T14:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765240,2026-09-13T15:15:00,2026-09-13T15:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765355,2026-09-13T16:15:00,2026-09-13T16:35:00,23,94,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765470,2026-09-13T17:15:00,2026-09-13T17:35:00,23,96,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765585,2026-09-13T18:15:00,2026-09-13T18:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765700,2026-09-13T19:15:00,2026-09-13T19:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765815,2026-09-13T20:15:00,2026-09-13T20:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-13,414,Fejø > Kragenæs,3765930,2026-09-13T21:15:00,2026-09-13T21:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767206,2026-09-14T07:10:00,2026-09-14T08:05:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767223,2026-09-14T09:20:00,2026-09-14T10:15:00,13,97,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767240,2026-09-14T12:35:00,2026-09-14T13:30:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767257,2026-09-14T14:45:00,2026-09-14T15:40:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767787,2026-09-14T15:40:00,2026-09-14T16:35:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767274,2026-09-14T16:55:00,2026-09-14T17:50:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767291,2026-09-14T19:05:00,2026-09-14T20:00:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Kragenæs > Femø,3767308,2026-09-14T21:15:00,2026-09-14T22:10:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767870,2026-09-14T06:00:00,2026-09-14T06:55:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767887,2026-09-14T08:10:00,2026-09-14T09:05:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767904,2026-09-14T10:40:00,2026-09-14T11:35:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767921,2026-09-14T13:35:00,2026-09-14T14:30:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767938,2026-09-14T15:45:00,2026-09-14T16:40:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3768451,2026-09-14T16:45:00,2026-09-14T17:40:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767955,2026-09-14T17:55:00,2026-09-14T18:50:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,411,Femø > Kragenæs,3767972,2026-09-14T20:05:00,2026-09-14T21:00:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766044,2026-09-14T06:00:00,2026-09-14T06:40:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766061,2026-09-14T07:40:00,2026-09-14T08:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766078,2026-09-14T09:45:00,2026-09-14T10:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766095,2026-09-14T11:25:00,2026-09-14T12:05:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766112,2026-09-14T13:55:00,2026-09-14T14:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766129,2026-09-14T17:55:00,2026-09-14T18:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Kragenæs > Askø,3766146,2026-09-14T19:40:00,2026-09-14T20:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766625,2026-09-14T06:45:00,2026-09-14T07:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766642,2026-09-14T08:50:00,2026-09-14T09:30:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766659,2026-09-14T10:30:00,2026-09-14T11:10:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766676,2026-09-14T12:15:00,2026-09-14T12:55:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766693,2026-09-14T14:40:00,2026-09-14T15:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766710,2026-09-14T18:40:00,2026-09-14T19:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,413,Askø > Kragenæs,3766727,2026-09-14T20:45:00,2026-09-14T21:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3762366,2026-09-14T06:05:00,2026-09-14T06:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3762481,2026-09-14T07:05:00,2026-09-14T07:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3762596,2026-09-14T08:05:00,2026-09-14T08:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3762711,2026-09-14T09:05:00,2026-09-14T09:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3762826,2026-09-14T10:05:00,2026-09-14T10:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3762941,2026-09-14T11:05:00,2026-09-14T11:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763056,2026-09-14T12:50:00,2026-09-14T13:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763171,2026-09-14T13:50:00,2026-09-14T14:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763286,2026-09-14T14:50:00,2026-09-14T15:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763401,2026-09-14T15:50:00,2026-09-14T16:10:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763516,2026-09-14T16:50:00,2026-09-14T17:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763631,2026-09-14T17:50:00,2026-09-14T18:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763746,2026-09-14T18:50:00,2026-09-14T19:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763861,2026-09-14T19:50:00,2026-09-14T20:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3763976,2026-09-14T20:50:00,2026-09-14T21:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Kragenæs > Fejø,3764091,2026-09-14T22:10:00,2026-09-14T22:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764206,2026-09-14T05:30:00,2026-09-14T05:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764321,2026-09-14T06:30:00,2026-09-14T06:50:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764436,2026-09-14T07:30:00,2026-09-14T07:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764551,2026-09-14T08:30:00,2026-09-14T08:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764666,2026-09-14T09:30:00,2026-09-14T09:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764781,2026-09-14T10:30:00,2026-09-14T10:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3764896,2026-09-14T11:30:00,2026-09-14T11:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765011,2026-09-14T13:15:00,2026-09-14T13:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765126,2026-09-14T14:15:00,2026-09-14T14:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765241,2026-09-14T15:15:00,2026-09-14T15:35:00,23,96,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765356,2026-09-14T16:15:00,2026-09-14T16:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765471,2026-09-14T17:15:00,2026-09-14T17:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765586,2026-09-14T18:15:00,2026-09-14T18:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765701,2026-09-14T19:15:00,2026-09-14T19:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765816,2026-09-14T20:15:00,2026-09-14T20:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-14,414,Fejø > Kragenæs,3765931,2026-09-14T21:15:00,2026-09-14T21:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767207,2026-09-15T07:10:00,2026-09-15T08:05:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767224,2026-09-15T09:20:00,2026-09-15T10:15:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767241,2026-09-15T12:35:00,2026-09-15T13:30:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767258,2026-09-15T14:45:00,2026-09-15T15:40:00,12,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767788,2026-09-15T15:40:00,2026-09-15T16:35:00,11,92,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767275,2026-09-15T16:55:00,2026-09-15T17:50:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767292,2026-09-15T19:05:00,2026-09-15T20:00:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Kragenæs > Femø,3767309,2026-09-15T21:15:00,2026-09-15T22:10:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767871,2026-09-15T06:00:00,2026-09-15T06:55:00,13,96,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767888,2026-09-15T08:10:00,2026-09-15T09:05:00,14,96,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767905,2026-09-15T10:40:00,2026-09-15T11:35:00,12,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767922,2026-09-15T13:35:00,2026-09-15T14:30:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767939,2026-09-15T15:45:00,2026-09-15T16:40:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3768452,2026-09-15T16:45:00,2026-09-15T17:40:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767956,2026-09-15T17:55:00,2026-09-15T18:50:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,411,Femø > Kragenæs,3767973,2026-09-15T20:05:00,2026-09-15T21:00:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766045,2026-09-15T06:00:00,2026-09-15T06:40:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766062,2026-09-15T07:40:00,2026-09-15T08:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766079,2026-09-15T09:45:00,2026-09-15T10:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766096,2026-09-15T11:25:00,2026-09-15T12:05:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766113,2026-09-15T13:55:00,2026-09-15T14:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766130,2026-09-15T17:55:00,2026-09-15T18:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Kragenæs > Askø,3766147,2026-09-15T19:40:00,2026-09-15T20:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Askø > Kragenæs,3766626,2026-09-15T06:45:00,2026-09-15T07:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Askø > Kragenæs,3766643,2026-09-15T08:50:00,2026-09-15T09:30:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Askø > Kragenæs,3766660,2026-09-15T10:30:00,2026-09-15T11:10:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-31T22:43:21Z,2026-09-15,413,Askø > Kragenæs,3766677,2026-09-15T12:15:00,2026-09-15T12:55:00,13,95,95,M/F Askø,crossing-normal,False
