snapshot_utc,service_date,ferry_route_id,crossing,departure_id,depart,arrival,available_cars,available_pax,max_pax,ferry,css_class,is_dangerous_goods
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3751945,2026-08-21T10:45:00,2026-08-21T11:05:00,23,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752025,2026-08-21T12:00:00,2026-08-21T12:20:00,20,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752105,2026-08-21T12:50:00,2026-08-21T13:10:00,23,89,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752185,2026-08-21T13:50:00,2026-08-21T14:10:00,21,92,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752265,2026-08-21T14:50:00,2026-08-21T15:10:00,18,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752345,2026-08-21T15:50:00,2026-08-21T16:10:00,19,79,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752425,2026-08-21T16:30:00,2026-08-21T16:50:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752505,2026-08-21T17:10:00,2026-08-21T17:30:00,22,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752585,2026-08-21T17:50:00,2026-08-21T18:10:00,22,91,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752665,2026-08-21T19:20:00,2026-08-21T19:40:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752745,2026-08-21T20:10:00,2026-08-21T20:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752825,2026-08-21T20:50:00,2026-08-21T21:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752850,2026-08-21T21:50:00,2026-08-21T22:10:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Kragenæs > Fejø,3752867,2026-08-21T22:40:00,2026-08-21T23:00:00,21,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751089,2026-08-21T05:25:00,2026-08-21T05:45:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751105,2026-08-21T06:05:00,2026-08-21T06:25:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751121,2026-08-21T06:45:00,2026-08-21T07:05:00,20,91,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751137,2026-08-21T07:30:00,2026-08-21T07:50:00,21,91,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751153,2026-08-21T08:35:00,2026-08-21T08:55:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751169,2026-08-21T09:20:00,2026-08-21T09:40:00,18,90,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751185,2026-08-21T10:10:00,2026-08-21T10:30:00,18,89,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751201,2026-08-21T11:10:00,2026-08-21T11:30:00,13,77,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751217,2026-08-21T12:20:00,2026-08-21T12:40:00,21,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751233,2026-08-21T13:10:00,2026-08-21T13:30:00,22,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751249,2026-08-21T14:10:00,2026-08-21T14:30:00,21,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751265,2026-08-21T15:10:00,2026-08-21T15:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751281,2026-08-21T16:10:00,2026-08-21T16:30:00,20,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751297,2026-08-21T16:50:00,2026-08-21T17:10:00,23,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751313,2026-08-21T17:30:00,2026-08-21T17:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751329,2026-08-21T18:20:00,2026-08-21T18:40:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751345,2026-08-21T19:45:00,2026-08-21T20:05:00,24,88,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751361,2026-08-21T20:30:00,2026-08-21T20:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751377,2026-08-21T21:10:00,2026-08-21T21:30:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-21,414,Fejø > Kragenæs,3751393,2026-08-21T22:15:00,2026-08-21T22:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748660,2026-08-22T07:05:00,2026-08-22T08:00:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748676,2026-08-22T09:25:00,2026-08-22T10:20:00,11,87,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748692,2026-08-22T11:50:00,2026-08-22T12:45:00,8,78,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748708,2026-08-22T13:55:00,2026-08-22T14:50:00,10,94,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748724,2026-08-22T16:15:00,2026-08-22T17:10:00,12,94,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748740,2026-08-22T18:15:00,2026-08-22T19:10:00,14,96,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748756,2026-08-22T20:15:00,2026-08-22T21:10:00,14,96,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Kragenæs > Femø,3748772,2026-08-22T22:15:00,2026-08-22T23:10:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748532,2026-08-22T06:00:00,2026-08-22T06:55:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748548,2026-08-22T08:15:00,2026-08-22T09:10:00,13,94,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748564,2026-08-22T10:30:00,2026-08-22T11:25:00,8,89,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748580,2026-08-22T12:55:00,2026-08-22T13:50:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748596,2026-08-22T14:55:00,2026-08-22T15:50:00,11,88,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748612,2026-08-22T17:15:00,2026-08-22T18:10:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748628,2026-08-22T19:15:00,2026-08-22T20:10:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,411,Femø > Kragenæs,3748644,2026-08-22T21:15:00,2026-08-22T22:10:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753829,2026-08-22T06:40:00,2026-08-22T07:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753845,2026-08-22T08:55:00,2026-08-22T09:35:00,11,91,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753861,2026-08-22T10:50:00,2026-08-22T11:30:00,11,89,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753877,2026-08-22T13:30:00,2026-08-22T14:10:00,10,88,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753893,2026-08-22T16:55:00,2026-08-22T17:35:00,11,91,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753909,2026-08-22T18:45:00,2026-08-22T19:25:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Kragenæs > Askø,3753925,2026-08-22T21:40:00,2026-08-22T22:20:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3753941,2026-08-22T07:30:00,2026-08-22T08:10:00,11,89,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3753957,2026-08-22T09:55:00,2026-08-22T10:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3753973,2026-08-22T11:35:00,2026-08-22T12:15:00,11,87,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3753989,2026-08-22T16:05:00,2026-08-22T16:45:00,11,89,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3754005,2026-08-22T17:55:00,2026-08-22T18:35:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3754021,2026-08-22T20:00:00,2026-08-22T20:40:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,413,Askø > Kragenæs,3754037,2026-08-22T22:25:00,2026-08-22T23:05:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749635,2026-08-22T06:30:00,2026-08-22T06:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749652,2026-08-22T07:40:00,2026-08-22T08:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749669,2026-08-22T08:40:00,2026-08-22T09:00:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749686,2026-08-22T09:40:00,2026-08-22T10:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749703,2026-08-22T10:40:00,2026-08-22T11:00:00,19,84,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749720,2026-08-22T12:00:00,2026-08-22T12:20:00,23,88,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749737,2026-08-22T13:40:00,2026-08-22T14:00:00,24,96,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749754,2026-08-22T14:40:00,2026-08-22T15:00:00,20,87,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749771,2026-08-22T15:40:00,2026-08-22T16:00:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749788,2026-08-22T17:00:00,2026-08-22T17:20:00,22,91,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749805,2026-08-22T18:20:00,2026-08-22T18:40:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749822,2026-08-22T19:40:00,2026-08-22T20:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749839,2026-08-22T20:50:00,2026-08-22T21:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749856,2026-08-22T21:45:00,2026-08-22T22:05:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Kragenæs > Fejø,3749618,2026-08-22T22:40:00,2026-08-22T23:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749363,2026-08-22T06:00:00,2026-08-22T06:20:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749380,2026-08-22T07:00:00,2026-08-22T07:20:00,22,96,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749397,2026-08-22T08:00:00,2026-08-22T08:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749414,2026-08-22T09:05:00,2026-08-22T09:25:00,23,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749431,2026-08-22T10:05:00,2026-08-22T10:25:00,23,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749448,2026-08-22T11:05:00,2026-08-22T11:25:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749465,2026-08-22T12:20:00,2026-08-22T12:40:00,21,92,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749482,2026-08-22T14:05:00,2026-08-22T14:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749499,2026-08-22T15:05:00,2026-08-22T15:25:00,21,86,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749516,2026-08-22T16:10:00,2026-08-22T16:30:00,24,96,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749533,2026-08-22T17:25:00,2026-08-22T17:45:00,24,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749550,2026-08-22T18:40:00,2026-08-22T19:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749567,2026-08-22T20:00:00,2026-08-22T20:20:00,23,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749584,2026-08-22T21:15:00,2026-08-22T21:35:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-22,414,Fejø > Kragenæs,3749601,2026-08-22T22:15:00,2026-08-22T22:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754437,2026-08-23T07:30:00,2026-08-23T08:25:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754453,2026-08-23T09:35:00,2026-08-23T10:30:00,13,94,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754469,2026-08-23T11:55:00,2026-08-23T12:50:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754485,2026-08-23T13:55:00,2026-08-23T14:50:00,13,96,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754501,2026-08-23T16:00:00,2026-08-23T16:55:00,13,94,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754517,2026-08-23T18:00:00,2026-08-23T18:55:00,13,95,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754533,2026-08-23T20:00:00,2026-08-23T20:55:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Kragenæs > Femø,3754549,2026-08-23T22:00:00,2026-08-23T22:55:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754309,2026-08-23T06:30:00,2026-08-23T07:25:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754325,2026-08-23T08:30:00,2026-08-23T09:25:00,13,89,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754341,2026-08-23T10:40:00,2026-08-23T11:35:00,0,67,98,M/F Femøsund,crossing-almost-fully-booked,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754357,2026-08-23T12:55:00,2026-08-23T13:50:00,3,73,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754373,2026-08-23T14:55:00,2026-08-23T15:50:00,6,81,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754389,2026-08-23T17:00:00,2026-08-23T17:55:00,11,82,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754405,2026-08-23T19:00:00,2026-08-23T19:55:00,14,96,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,411,Femø > Kragenæs,3754421,2026-08-23T21:00:00,2026-08-23T21:55:00,13,95,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754053,2026-08-23T06:40:00,2026-08-23T07:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754069,2026-08-23T09:00:00,2026-08-23T09:40:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754085,2026-08-23T10:55:00,2026-08-23T11:35:00,11,91,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754101,2026-08-23T12:45:00,2026-08-23T13:25:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754117,2026-08-23T15:20:00,2026-08-23T16:00:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754133,2026-08-23T16:55:00,2026-08-23T17:35:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754149,2026-08-23T18:45:00,2026-08-23T19:25:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Kragenæs > Askø,3754165,2026-08-23T21:20:00,2026-08-23T22:00:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754181,2026-08-23T08:10:00,2026-08-23T08:50:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754197,2026-08-23T10:05:00,2026-08-23T10:45:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754213,2026-08-23T11:45:00,2026-08-23T12:25:00,10,89,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754229,2026-08-23T13:30:00,2026-08-23T14:10:00,4,75,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754245,2026-08-23T16:10:00,2026-08-23T16:50:00,3,75,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754261,2026-08-23T17:55:00,2026-08-23T18:35:00,10,91,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754277,2026-08-23T20:00:00,2026-08-23T20:40:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,413,Askø > Kragenæs,3754293,2026-08-23T22:05:00,2026-08-23T22:45:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749078,2026-08-23T06:30:00,2026-08-23T06:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749095,2026-08-23T07:40:00,2026-08-23T08:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749112,2026-08-23T08:40:00,2026-08-23T09:00:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749129,2026-08-23T09:40:00,2026-08-23T10:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749146,2026-08-23T10:40:00,2026-08-23T11:00:00,23,93,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749163,2026-08-23T12:00:00,2026-08-23T12:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749180,2026-08-23T13:40:00,2026-08-23T14:00:00,23,95,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749197,2026-08-23T14:40:00,2026-08-23T15:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749214,2026-08-23T15:40:00,2026-08-23T16:00:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749231,2026-08-23T17:00:00,2026-08-23T17:20:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749248,2026-08-23T18:20:00,2026-08-23T18:40:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749265,2026-08-23T19:40:00,2026-08-23T20:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749282,2026-08-23T20:50:00,2026-08-23T21:10:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749299,2026-08-23T21:40:00,2026-08-23T22:00:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Kragenæs > Fejø,3749316,2026-08-23T22:25:00,2026-08-23T22:45:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748823,2026-08-23T06:00:00,2026-08-23T06:20:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748840,2026-08-23T07:00:00,2026-08-23T07:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748857,2026-08-23T08:00:00,2026-08-23T08:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748874,2026-08-23T09:05:00,2026-08-23T09:25:00,23,96,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748891,2026-08-23T10:05:00,2026-08-23T10:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748908,2026-08-23T11:05:00,2026-08-23T11:25:00,22,91,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748925,2026-08-23T12:20:00,2026-08-23T12:40:00,16,73,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748942,2026-08-23T14:05:00,2026-08-23T14:25:00,20,91,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748959,2026-08-23T15:05:00,2026-08-23T15:25:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748976,2026-08-23T16:10:00,2026-08-23T16:30:00,22,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3748993,2026-08-23T17:25:00,2026-08-23T17:45:00,23,94,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3749010,2026-08-23T18:40:00,2026-08-23T19:00:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3749027,2026-08-23T20:00:00,2026-08-23T20:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3749044,2026-08-23T21:15:00,2026-08-23T21:35:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-23,414,Fejø > Kragenæs,3749061,2026-08-23T22:05:00,2026-08-23T22:25:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-24,411,Kragenæs > Femø,3748035,2026-08-24T07:05:00,2026-08-24T08:00:00,7,96,98,M/F Femøsund,crossing-normal,False
2026-08-20T01:40:45Z,2026-08-24,411,Kragenæs > Femø,3748114,2026-08-24T09:25:00,2026-08-24T10:20:00,7,96,98,M/F Femøsund,crossing-normal,False
